Freebase Player Key	Player Name	Freebase Nationality Key	Nationality	Freebase relation
m.0gyrfk8	Willie Gibson	m.06q1r	Scotland	people.person.nationality
m.09g9rv9	Adis Obad	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.02qyykm	James Coll	m.0j5g9	Wales	people.person.nationality
m.05pb7cb	David Le Bras	m.0f8l9c	France	people.person.nationality
m.0ds1k_y	Nando	m.0j4b	Angola	people.person.nationality
m.05f6zkr	Samir Toplak	m.01pj7	Croatia	people.person.nationality
m.030qgyg	Florian Wurster	m.0345h	Germany	people.person.nationality
m.064mp__	Gavin Heeroo	m.04vs9	Mauritius	people.person.nationality
m.026pkb_	John Collins	m.06q1r	Scotland	people.person.nationality
m.0gff8dk	Amaechi Ottiji	m.05cgv	Nigeria	people.person.nationality
m.07k4rv_	Hugo Cunha	m.05r4w	Portugal	people.person.nationality
m.0ngs9w0	Dudu	m.03spz	Israel	people.person.nationality
m.05m068	Olivier Nzuzi	m.01rxw	Congo	people.person.nationality
m.05p94tk	Peter Logan	m.06q1r	Scotland	people.person.nationality
m.02w1213	Rolf-Christel Guié-Mien	m.01rxw	Congo	people.person.nationality
m.06w50zc	Anestis Anastasiadis	m.035qy	Greece	people.person.nationality
m.05f5d0q	Jean-Clotaire Tsoumou-Madza	m.01rxw	Congo	people.person.nationality
m.0288_7f	Hans Somers	m.0154j	Belgium	people.person.nationality
m.07s5v4_	Mehmet Al	m.01znc_	Turkey	people.person.nationality
m.0bbxh78	Paul Evans	m.0j5g9	Wales	people.person.nationality
m.0h3m77r	Stephen Famewo	m.0345h	Germany	people.person.nationality
m.05p8kz0	Jack Smith	m.02jx1	England	people.person.nationality
m.0hrh05r	Ersan Tekkan	m.0345h	Germany	people.person.nationality
m.05l_yr	Franck Matingou	m.01rxw	Congo	people.person.nationality
m.0gfds5_	Matt Murray	m.02jx1	England	people.person.nationality
m.0ks04p	Zé Roberto	m.015fr	Brazil	people.person.nationality
m.07kfx4l	Andy McLaren	m.06q1r	Scotland	people.person.nationality
m.0b_zxgq	Caner Celep	m.01znc_	Turkey	people.person.nationality
m.04z_848	Eddie May	m.06q1r	Scotland	people.person.nationality
m.04f4y8r	Robert Heiße	m.0345h	Germany	people.person.nationality
m.0gys28c	Louis Gomis	m.06srk	Senegal	people.person.nationality
m.08051gf	James Gallagher	m.03rt9	Ireland	people.person.nationality
m.0b6d637	Chris Kerr	m.06q1r	Scotland	people.person.nationality
m.0h93tz8	Pál Dárdai	m.03gj2	Hungary	people.person.nationality
m.04644b0	Andy Barr	m.06q1r	Scotland	people.person.nationality
m.0hgpkgt	Martyn Fotheringham	m.06q1r	Scotland	people.person.nationality
m.09kh89	Dimba	m.01rxw	Congo	people.person.nationality
m.05zjr9l	Marco Ingrao	m.0154j	Belgium	people.person.nationality
m.09gcnjx	John Dodds	m.06q1r	Scotland	people.person.nationality
m.08fgnk	Souleymane Oulare	m.03676	Guinea	people.person.nationality
m.027_mnw	Sam Russell	m.02jx1	England	people.person.nationality
m.0gjpkt	Ali Elkhattabi	m.04wgh	Morocco	people.person.nationality
m.065ycry	Dimitrios Sotiriou	m.035qy	Greece	people.person.nationality
m.030qrkp	Jens Kern	m.0345h	Germany	people.person.nationality
m.056f4tc	Mansour Assoumani	m.04v09	Mali	people.person.nationality
m.06zs1rb	Samuel Allegro	m.0f8l9c	France	people.person.nationality
m.04cxp5r	Oleg Kornaukhov	m.06bnz	Russia	people.person.nationality
m.02qptfx	Chris Kingsberry	m.05bcl	Northern Ireland	people.person.nationality
m.030qgx7	Roy Stapelfeld	m.0345h	Germany	people.person.nationality
m.0dd8fck	Mark Wright	m.02jx1	England	people.person.nationality
m.07s995f	Andy Reid	m.03rt9	Ireland	people.person.nationality
m.064p3mq	Ken Asaeda	m.03_3d	Japan	people.person.nationality
m.0gg5cny	Alex Rae	m.06q1r	Scotland	people.person.nationality
m.054n_hn	Samuel Johnson	m.035dk	Ghana	people.person.nationality
m.05c091y	Gábor Nagy	m.03gj2	Hungary	people.person.nationality
m.07sxfx	Gerard Nash	m.03rt9	Ireland	people.person.nationality
m.0b6ghdr	Robert Wulnikowski	m.0345h	Germany	people.person.nationality
m.04gjlyn	Ali Karimi	m.03shp	Iran	people.person.nationality
m.0gy13km	Eric Hellemons	m.059j2	Netherlands	people.person.nationality
m.02qmr2q	Serge Mputu Mbungu	m.01rxw	Congo	people.person.nationality
m.0bbzyt2	Bruno Vale	m.05r4w	Portugal	people.person.nationality
m.080fwy0	Jamie Smith	m.06q1r	Scotland	people.person.nationality
m.07kdsbc	Duncan McLean	m.06q1r	Scotland	people.person.nationality
m.064qfcn	Stephen Hughes	m.06q1r	Scotland	people.person.nationality
m.0dljpzs	Paul Smith	m.02jx1	England	people.person.nationality
m.05p57fd	Morten Knutsen	m.05b4w	Norway	people.person.nationality
m.0bmff_3	Chris Lynch	m.02jx1	England	people.person.nationality
m.064k3vz	Andy Aitken	m.06q1r	Scotland	people.person.nationality
m.0ch3lw4	Ben Manga	m.02kcz	Equatorial Guinea	people.person.nationality
m.02z8vhs	Tomislav Piplica	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.0b_ztbb	Serge Ayeli	m.0f8l9c	France	people.person.nationality
m.0knc37l	Erol Bekir	m.0d0vqn	Sweden	people.person.nationality
m.0cc5vpj	Vincent Euvrard	m.0154j	Belgium	people.person.nationality
m.03m4pz_	Jimmy Gibson	m.06q1r	Scotland	people.person.nationality
m.0h98r2s	John Henry	m.06q1r	Scotland	people.person.nationality
m.04glzbs	Joe Dolan	m.02jx1	England	people.person.nationality
m.0k06d84	Stefan Schmid	m.0k6nt	Denmark	people.person.nationality
m.0gvr03m	Kyriakos Tohouroglou	m.035qy	Greece	people.person.nationality
m.0g59lml	Barry Smith	m.06q1r	Scotland	people.person.nationality
m.0ddhmf2	Marcelo Carné	m.015fr	Brazil	people.person.nationality
m.051zdp8	John Kennedy	m.06q1r	Scotland	people.person.nationality
m.06w40xj	Chris Turner	m.05bcl	Northern Ireland	people.person.nationality
m.0ll52f4	Jonas Hofmann	m.0345h	Germany	people.person.nationality
m.07k4vdw	Robert Kay	m.0345h	Germany	people.person.nationality
m.051wzj1	James Robinson	m.02jx1	England	people.person.nationality
m.09gcs_5	Georgi Petkov	m.015qh	Bulgaria	people.person.nationality
m.0by1pn3	Muharrem Uz	m.01znc_	Turkey	people.person.nationality
m.0b6g511	Aaron Black	m.05bcl	Northern Ireland	people.person.nationality
m.05l_m6	Camille Muzinga	m.01rxw	Congo	people.person.nationality
m.0cm84gp	David Rangel	m.06mkj	Spain	people.person.nationality
m.04cyd3z	Maksim Demenko	m.06bnz	Russia	people.person.nationality
m.0hrh16n	Christian Knappmann	m.0345h	Germany	people.person.nationality
m.080f55l	Mark Scott	m.02jx1	England	people.person.nationality
m.09gn820	Chris Clark	m.06q1r	Scotland	people.person.nationality
m.057p9sq	Guerino Gottardi	m.03rjj	Italy	people.person.nationality
m.0cc8zzx	Tommy Black	m.02jx1	England	people.person.nationality
m.0h3x3qb	Moussa Doumbia	m.0345h	Germany	people.person.nationality
m.0hrcs68	Michael Doyle	m.03rt9	Ireland	people.person.nationality
m.07k7m_b	Thomas Miller	m.0345h	Germany	people.person.nationality
m.02qt9pg	David Nicholl	m.06q1r	Scotland	people.person.nationality
m.03qd36z	Rui Pataca	m.05r4w	Portugal	people.person.nationality
m.0h528k2	Benjamin	m.0345h	Germany	people.person.nationality
m.0bh8zhy	Asen Bukarev	m.015qh	Bulgaria	people.person.nationality
m.064lxzv	Gianluca Atzori	m.03rjj	Italy	people.person.nationality
m.0cc82ng	Wim Mennes	m.0154j	Belgium	people.person.nationality
m.076z0yz	Henrique	m.05r4w	Portugal	people.person.nationality
m.0b6dqv	Guylain Ndumbu-Nsungu	m.0f8l9c	France	people.person.nationality
m.02x6g8p	Emmanuel Kenmogne	m.01nln	Cameroon	people.person.nationality
m.0cm9h9c	Frédéric Mendy	m.0f8l9c	France	people.person.nationality
m.02x3r1y	Henri Munyaneza	m.06dfg	Rwanda	people.person.nationality
m.0gmgcy_	Mark Wright	m.02jx1	England	people.person.nationality
m.0hr9trz	Lee Gledhill	m.02jx1	England	people.person.nationality
m.09k4xsq	Diego Maradona	m.0jgd	Argentina	people.person.nationality
m.02z28ll	Thierry Bayock	m.01nln	Cameroon	people.person.nationality
m.04zx7t0	Daniel Chitsulo	m.04tr1	Malawi	people.person.nationality
m.0ft0m1	David Opango	m.0169t	Burundi	people.person.nationality
m.04yddt6	Kofi Mensah	m.035dk	Ghana	people.person.nationality
m.0hr7p49	John Hughes	m.06q1r	Scotland	people.person.nationality
m.07sw8d	Dieudonné Londo	m.03548	Gabon	people.person.nationality
m.05zkdms	Antonio Pacheco	m.07twz	Uruguay	people.person.nationality
m.07s42kj	Derek Phillips	m.09lxtg	Trinidad and Tobago	people.person.nationality
m.02x5qhd	Peter Delorge	m.0154j	Belgium	people.person.nationality
m.03chc1j	Sandy Hodge	m.06q1r	Scotland	people.person.nationality
m.0534tjt	Christophe Avezac	m.0f8l9c	France	people.person.nationality
m.0gky639	Jacek Ratajczak	m.05qhw	Poland	people.person.nationality
m.05mrpw9	Boubacar Coulibaly	m.04v09	Mali	people.person.nationality
m.058wzvl	Laurent Hervé	m.0f8l9c	France	people.person.nationality
m.04g2pph	Dion Esajas	m.059j2	Netherlands	people.person.nationality
m.026zd9j	Nando	m.0j4b	Angola	people.person.nationality
m.0b6jrys	Alexandros Karachalios	m.035qy	Greece	people.person.nationality
m.0bby1ps	Martin Stankov	m.015qh	Bulgaria	people.person.nationality
m.03wj0_p	Sasa Radulovic	m.0chghy	Australia	people.person.nationality
m.0bnjkw	Spyros Vallas	m.035qy	Greece	people.person.nationality
m.0fq1str	Momar Njie	m.0345h	Germany	people.person.nationality
m.0pcthf1	Fabiano	m.015fr	Brazil	people.person.nationality
m.0pcthfg	Branco	m.01nln	Cameroon	people.person.nationality
m.0bmgx1m	Hugh Robertson	m.06q1r	Scotland	people.person.nationality
m.07kff0p	Jovica Vico	m.0166b	Bosnia and Herzegovina	people.person.nationality
m.0ngscjn	Bruno	m.0345h	Germany	people.person.nationality
m.04gq2l2	Mark Komade	m.035dk	Ghana	people.person.nationality
m.0h7qb04	Stephen O'Donnell	m.06q1r	Scotland	people.person.nationality
m.0b8f5p	Francesco Cozza	m.03rjj	Italy	people.person.nationality
m.05c1yww	Winston Faerber	m.059j2	Netherlands	people.person.nationality
m.0b6lh8k	Ryan McCann	m.06q1r	Scotland	people.person.nationality
m.0hgm9xk	Sebastian Rauch	m.0345h	Germany	people.person.nationality
m.08kx7q	Richard Evans	m.0j5g9	Wales	people.person.nationality
m.03d75bn	Robert Campbell	m.06q1r	Scotland	people.person.nationality
m.09v4dyn	Mark Peers	m.02jx1	England	people.person.nationality
m.0dt74w	Jacob Lekgetho	m.0hzlz	South Africa	people.person.nationality
m.0bmb083	John Paul	m.06q1r	Scotland	people.person.nationality
m.0h51_65	Jorginho	m.015fr	Brazil	people.person.nationality
m.04y832q	Kevin Braniff	m.05bcl	Northern Ireland	people.person.nationality
m.027_knk	Ally Ridgers	m.06q1r	Scotland	people.person.nationality
m.0bh62k	Hugh Robertson	m.06q1r	Scotland	people.person.nationality
m.076vyw7	Brian McLaughlin	m.06q1r	Scotland	people.person.nationality
m.05p3fm7	Kevin Budinauckas	m.06q1r	Scotland	people.person.nationality
m.0cn_n43	Jon Ashton	m.02jx1	England	people.person.nationality
m.0gtxj46	Tommy Williams	m.02jx1	England	people.person.nationality
m.06zsssj	Jérôme Lafourcade	m.0f8l9c	France	people.person.nationality
m.06w7g7c	Allan Ferguson	m.06q1r	Scotland	people.person.nationality
m.04d_vts	Steve Elliott	m.02jx1	England	people.person.nationality
m.080j1qy	Paul Kee	m.03rt9	Ireland	people.person.nationality
m.0by12f7	Paul Campbell	m.06q1r	Scotland	people.person.nationality
m.0hrh72f	Burak Yarar	m.01znc_	Turkey	people.person.nationality
m.030qg_k	Marcel Mayr	m.0345h	Germany	people.person.nationality
m.05246k7	Chemcedine El Araichi	m.04wgh	Morocco	people.person.nationality
m.04n2tsx	Ebenezer Hagan	m.035dk	Ghana	people.person.nationality
m.09v46l6	Adnan Barakat	m.059j2	Netherlands	people.person.nationality
m.0fqqsdt	Chibuike Okeke	m.05cgv	Nigeria	people.person.nationality
m.0cc63xr	Cem Efe	m.0345h	Germany	people.person.nationality
m.027j0br	João Carlos	m.05r4w	Portugal	people.person.nationality
m.04mzwf2	Mourad Bounoua	m.04wgh	Morocco	people.person.nationality
m.09gjh_l	Campira	m.04wlh	Mozambique	people.person.nationality
m.0572yjx	Giovanni Cannata	m.03rjj	Italy	people.person.nationality
m.0284x8g	Mohamed Kanu	m.06s_2	Sierra Leone	people.person.nationality
m.04gvq85	Tommy Wright	m.02jx1	England	people.person.nationality
m.0pcth6t	Reis	m.05qhw	Poland	people.person.nationality
m.0gxzqcw	Tomas Oral	m.0345h	Germany	people.person.nationality
m.025t5p8	Tommy Smith	m.02jx1	England	people.person.nationality
m.02vnddq	Sammy Youssouf	m.0k6nt	Denmark	people.person.nationality
m.0hr6940	Martin Vickerton	m.02jx1	England	people.person.nationality
m.05m0_z	Kader Camara	m.03676	Guinea	people.person.nationality
m.02x5h_c	Chris Morgan	m.02jx1	England	people.person.nationality
m.0gg9_36	Martin Baker	m.06q1r	Scotland	people.person.nationality
m.047mvh7	Axel Smeets	m.0154j	Belgium	people.person.nationality
m.05c3fyy	Zoltán Fülöp	m.03gj2	Hungary	people.person.nationality
m.0hr090q	Georgi Ivanov	m.015qh	Bulgaria	people.person.nationality
m.076vxz4	Ajazdin Nuhi	m.077qn	Serbia	people.person.nationality
m.05f85n_	Moudachirou Amadou	m.0164v	Benin	people.person.nationality
m.0fm5qx	Chrys	m.035qy	Greece	people.person.nationality
m.0gk_nr5	Steve Elliott	m.02jx1	England	people.person.nationality
m.0288dv3	Daniel Huss	m.04g61	Luxembourg	people.person.nationality
m.04jlb13	Alan Morris	m.06q1r	Scotland	people.person.nationality
m.06_x1tc	Emilio Jaconelli	m.06q1r	Scotland	people.person.nationality
m.05f4fz_	Jimmy Mainfroi	m.0f8l9c	France	people.person.nationality
m.09gd4vd	Jörg Sobiech	m.0345h	Germany	people.person.nationality
m.05q3tp1	Jack Smith	m.02jx1	England	people.person.nationality
m.02wvvpv	Manuel Bühler	m.06mzp	Switzerland	people.person.nationality
m.0g59847	Alejandro Carrasco	m.01p1v	Chile	people.person.nationality
m.05h3328	Alessandro Cordaro	m.0154j	Belgium	people.person.nationality
m.05mrn6q	Marcos Charras	m.0jgd	Argentina	people.person.nationality
m.0bmd4f6	Stuart Roberts	m.06q1r	Scotland	people.person.nationality
m.047nckh	Víctor Bonilla	m.01ls2	Colombia	people.person.nationality
m.0ks6xq	Kyle Storer	m.02jx1	England	people.person.nationality
m.06w4x6m	John Robertson	m.06q1r	Scotland	people.person.nationality
m.07s72xb	Joe Murphy	m.03rt9	Ireland	people.person.nationality
m.05mwjqn	Yusuf Barak	m.0jdd	Afghanistan	people.person.nationality
m.04crzv2	Zaur Khapov	m.06bnz	Russia	people.person.nationality
m.07k9cjj	John Hall	m.02jx1	England	people.person.nationality
m.07kfd05	Innocent Melkam	m.05cgv	Nigeria	people.person.nationality
m.0h1g6mz	Jack Smith	m.02jx1	England	people.person.nationality
m.08073d5	James Robinson	m.02jx1	England	people.person.nationality
m.0cylhg	Kevin Cooper	m.02jx1	England	people.person.nationality
m.0hr6msh	Jé	m.01rxw	Congo	people.person.nationality
m.05mrkd9	John O'Brien	m.09c7w0	United States of America	people.person.nationality
m.06zl184	Richard Miranda	m.015fr	Brazil	people.person.nationality
m.0ds2w41	Eugenio	m.03rjj	Italy	people.person.nationality
m.04n1j1m	Juan Viedma	m.059j2	Netherlands	people.person.nationality
m.0ds4lln	Bill	m.01nln	Cameroon	people.person.nationality
m.0gwz_fg	Echendu Adiele	m.0345h	Germany	people.person.nationality
m.02pvq11	Mark Phillips	m.02jx1	England	people.person.nationality
m.0g5ry83	Matthew Jones	m.0j5g9	Wales	people.person.nationality
m.0bxzk1p	Jordan Tait	m.06q1r	Scotland	people.person.nationality
m.0268652	Abgar Barsom	m.0d0vqn	Sweden	people.person.nationality
m.0lq3s1h	Florent Chaigneau	m.0f8l9c	France	people.person.nationality
m.047pm84	Roy Stamer	m.0345h	Germany	people.person.nationality
m.05c1hyx	John van Buskirk	m.09c7w0	United States of America	people.person.nationality
m.0pcthdd	Dida	m.015fr	Brazil	people.person.nationality
m.0ngscsc	Romário	m.015fr	Brazil	people.person.nationality
m.0h3qn5r	Moussa Coulibaly	m.04v09	Mali	people.person.nationality
m.0bbyn8b	Scott MacKenzie	m.06q1r	Scotland	people.person.nationality
m.0hmhm43	Silvio Adzic	m.0345h	Germany	people.person.nationality
m.09ggjn5	Ted Charlton	m.02jx1	England	people.person.nationality
m.0ds1k_y	Nando	m.06mkj	Spain	people.person.nationality
m.0dgslyb	David Hall	m.0d0vqn	Sweden	people.person.nationality
m.0hhqw10	Jimmy Torrance	m.06q1r	Scotland	people.person.nationality
m.08f9_r	Frank Penn	m.02jx1	England	people.person.nationality
m.0h1h3mf	Len Oliver	m.02jx1	England	people.person.nationality
m.04yfpcg	Ahmed Garba	m.05b4w	Norway	people.person.nationality
m.0b6gyhw	Doca	m.06mkj	Spain	people.person.nationality
m.0j3qc99	Ibrahim Abdulla	m.0j1z8	United Arab Emirates	people.person.nationality
m.0h3w809	Lars-Gunnar Carlstrand	m.0d0vqn	Sweden	people.person.nationality
m.0hhvmm_	Alexander Jones	m.05b4w	Norway	people.person.nationality
m.05mqtlh	Andy Duncan	m.02jx1	England	people.person.nationality
m.0ngscd0	Alysson	m.015fr	Brazil	people.person.nationality
m.0cz9pf5	Costanzo Celestini	m.03rjj	Italy	people.person.nationality
m.04gthlp	Giannis Chrysafis	m.035qy	Greece	people.person.nationality
m.02q48z7	Sean Kelly	m.06q1r	Scotland	people.person.nationality
m.080fwy0	Jamie Smith	m.03rt9	Ireland	people.person.nationality
m.0pcthc_	Tiaguinho	m.015fr	Brazil	people.person.nationality
m.09v0qyn	Fausto Salsano	m.03rjj	Italy	people.person.nationality
m.0gff8wv	Harry Freeman	m.02jx1	England	people.person.nationality
m.0bbxtgt	Paolo Mandelli	m.03rjj	Italy	people.person.nationality
m.02vr1fm	David Williamson	m.03h64	Hong Kong	people.person.nationality
m.0ll52f4	Jonas Hofmann	m.0345h	Germany	people.person.nationality
m.09gcs_5	Georgi Petkov	m.015qh	Bulgaria	people.person.nationality
m.0cm84gp	David Rangel	m.0b90_r	Mexico	people.person.nationality
m.0641cg4	Yuri Tishkov	m.06bnz	Russia	people.person.nationality
m.0hrcllf	Fali	m.0345h	Germany	people.person.nationality
m.0bbtrf3	Franco Colombo	m.03rjj	Italy	people.person.nationality
m.0bhcfjd	Andrea Fattizzo	m.06mzp	Switzerland	people.person.nationality
m.04jmkj4	David Kenga	m.019rg5	Kenya	people.person.nationality
m.0bh8ng4	Bobby Brown	m.02jx1	England	people.person.nationality
m.02q92my	Andy Barnes	m.02jx1	England	people.person.nationality
m.0h528k2	Benjamin	m.02w9s	Faroe Islands	people.person.nationality
m.076z0yz	Henrique	m.015fr	Brazil	people.person.nationality
m.0bmclgx	Cliff Carr	m.02jx1	England	people.person.nationality
m.027gscm	Jon Sheffield	m.02jx1	England	people.person.nationality
m.0g9wb54	Martin Pike	m.02jx1	England	people.person.nationality
m.05b_w89	Ian Foster	m.02jx1	England	people.person.nationality
m.05h1w0c	Jeremy Tolleson	m.09c7w0	United States of America	people.person.nationality
m.0nh3rrb	Arthur Sanches	m.015fr	Brazil	people.person.nationality
m.0j2slhr	Pablo Punyed	m.02k8k	El Salvador	people.person.nationality
m.0ngsb0t	Lenine	m.015fr	Brazil	people.person.nationality
m.06w45nd	Alan Slough	m.02jx1	England	people.person.nationality
m.0dlm5nk	Marcello Ribeiro	m.015fr	Brazil	people.person.nationality
m.026zd9j	Nando	m.06mkj	Spain	people.person.nationality
m.0pcthfg	Branco	m.016wzw	Peru	people.person.nationality
m.0hglgw9	Mark Hartmann	m.05v8c	Philippines	people.person.nationality
m.0ngscjn	Bruno	m.01pj7	Croatia	people.person.nationality
m.04grhm3	Ilias Manikas	m.035qy	Greece	people.person.nationality
m.0g5rqlp	Gianluca Triuzzi	m.03rjj	Italy	people.person.nationality
m.05p17c1	Nantapol Supathai	m.07f1x	Thailand	people.person.nationality
m.080821l	Panagiotis Korbos	m.035qy	Greece	people.person.nationality
m.0g5pv0_	Tarcisio Catanese	m.03rjj	Italy	people.person.nationality
m.0gfh4vd	Bob Thomas	m.02jx1	England	people.person.nationality
m.04gvq85	Tommy Wright	m.06q1r	Scotland	people.person.nationality
m.0pcth6t	Reis	m.0345h	Germany	people.person.nationality
m.04gntpf	Peter Price	m.06q1r	Scotland	people.person.nationality
m.0bbw11r	Gian Piero Ghio	m.03rjj	Italy	people.person.nationality
m.04jfw8r	Nate Craft	m.09c7w0	United States of America	people.person.nationality
m.02q6m3y	Paul Moukila	m.01rxw	Congo	people.person.nationality
m.0cmbtg6	Lorenzo Scarafoni	m.03rjj	Italy	people.person.nationality
m.02pqvcz	Mohamed Salim	m.0697s	Qatar	people.person.nationality
m.06zsnwp	Opara	m.02jx1	England	people.person.nationality
m.080q4jh	Harry Ross	m.06q1r	Scotland	people.person.nationality
m.0gls1yd	Conrad Smith	m.09lxtg	Trinidad and Tobago	people.person.nationality
m.05n_gl7	Pradit Taweechai	m.07f1x	Thailand	people.person.nationality
m.04q85x7	Alfie Stokes	m.02jx1	England	people.person.nationality
m.0g56pls	Andrey Atanasov	m.015qh	Bulgaria	people.person.nationality
m.0bbyqv9	Hristo Spasov	m.015qh	Bulgaria	people.person.nationality
m.0ds2w41	Eugenio	m.03rjj	Italy	people.person.nationality
m.0ds4lln	Bill	m.06q1r	Scotland	people.person.nationality
m.0cm8xp4	Massimo Brambati	m.03rjj	Italy	people.person.nationality
m.05t0qsr	Ian Gray	m.02jx1	England	people.person.nationality
m.0swnn0d	Maximiliano Rodríguez	m.0jgd	Argentina	people.person.nationality
m.0crgbs3	Ali Ghorbani	m.03shp	Iran	people.person.nationality
m.04d_fc_	Hussein Ali	m.05l8y	Oman	people.person.nationality
m.0bhb2hb	Paul Hyde	m.02jx1	England	people.person.nationality
m.064nyxz	Eduardo Pereira	m.07twz	Uruguay	people.person.nationality
m.0hhw538	Peter van der Kwaak	m.059j2	Netherlands	people.person.nationality
m.0ds4jt7	Hamid Reza Fathi	m.03shp	Iran	people.person.nationality
m.04gjlyn	Ali Karimi	m.03shp	Iran	people.person.nationality
m.0glpqp6	Christian Sanchez	m.0d0vqn	Sweden	people.person.nationality
m.0464jrm	Mohamed Salem	m.0697s	Qatar	people.person.nationality
m.0h528k2	Benjamin	m.0345h	Germany	people.person.nationality
m.04jcfl6	Nabil Ashoor	m.05l8y	Oman	people.person.nationality
m.0bxzz3p	Mohammed Reza Pourmohammad	m.03shp	Iran	people.person.nationality
m.0pcthf1	Fabiano	m.03rjj	Italy	people.person.nationality
m.04gr5sb	Jamie Clarke	m.02jx1	England	people.person.nationality
m.0ngscjn	Bruno	m.05r4w	Portugal	people.person.nationality
m.0dln6sd	Antonio Telari	m.03rjj	Italy	people.person.nationality
m.0b748fy	Majid Khodabandelou	m.03shp	Iran	people.person.nationality
m.0ds7s7j	Alireza Jalili	m.03shp	Iran	people.person.nationality
m.0ds4lln	Bill	m.02jx1	England	people.person.nationality
m.0h6812q	Anton Schall	m.0h7x	Austria	people.person.nationality
m.02x6g0c	Mohamed Cisse	m.0345h	Germany	people.person.nationality
m.0crdbqv	Mehdi Mohammadzadeh	m.03shp	Iran	people.person.nationality
m.0c400f_	Andranik Shahgeldyan	m.0jgx	Armenia	people.person.nationality
m.0c3xx5_	John Allan	m.06q1r	Scotland	people.person.nationality
m.0j2s1bx	Christian Barreiro	m.09c7w0	United States of America	people.person.nationality
m.0k06d95	Johannes Huber	m.0345h	Germany	people.person.nationality
m.06_xf5_	Nenad Veselji	m.04v3q	Malta	people.person.nationality
m.0ngs9w0	Dudu	m.015fr	Brazil	people.person.nationality
m.04n02r6	Martin John	m.05b4w	Norway	people.person.nationality
m.0ngp_50	Ahmed Rahmani	m.04wgh	Morocco	people.person.nationality
m.02rslbb	Viktor Serebryanikov	m.07t21	Ukraine	people.person.nationality
m.0fq0hnn	Mohamed Nadir Ziane	m.0h3y	Algeria	people.person.nationality
m.0h663m8	Karl Zischek	m.0h7x	Austria	people.person.nationality
m.0b74hs_	Martin Scicluna	m.04v3q	Malta	people.person.nationality
m.0b6k_mw	Joseph John Aquilina	m.04v3q	Malta	people.person.nationality
m.0ngn1hs	Maxwel Cornet	m.0f8l9c	France	people.person.nationality
m.04f4n3b	Viktor Shishkin	m.06bnz	Russia	people.person.nationality
m.064nbh4	John Allan	m.06q1r	Scotland	people.person.nationality
m.0bh7f9y	Mohammed Musa	m.035dk	Ghana	people.person.nationality
m.0fq1pyg	Vladislav Lauda	m.01mjq	Czech Republic	people.person.nationality
m.0g56d_5	Newman Carney	m.02jx1	England	people.person.nationality
m.0b6hnp4	Tim Heinz	m.0345h	Germany	people.person.nationality
m.05q96qx	James Short	m.02jx1	England	people.person.nationality
m.0dln50p	Vado	m.05r4w	Portugal	people.person.nationality
m.05b_737	Saturnino Osorio	m.02k8k	El Salvador	people.person.nationality
m.0gjcqgs	Rouhollah Seifollahi	m.03shp	Iran	people.person.nationality
m.0dsct8z	La'Vere Corbin-Ong	m.02jx1	England	people.person.nationality
m.04ydst_	Mario Monge	m.02k8k	El Salvador	people.person.nationality
m.0lpx_q1	Yuji Senuma	m.03_3d	Japan	people.person.nationality
m.0ngpz18	Ismail Bassour	m.04wgh	Morocco	people.person.nationality
m.05c1160	Santiago Cortés	m.02k8k	El Salvador	people.person.nationality
m.0dgrk52	Alireza Salimi	m.03shp	Iran	people.person.nationality
m.06zk_f3	Mauricio Baldivieso	m.0165v	Bolivia	people.person.nationality
m.0b76_pw	Charles Muscat	m.04v3q	Malta	people.person.nationality
m.0hhvlhn	Zinedine Ferhat	m.0h3y	Algeria	people.person.nationality
m.07s5tpt	Joe French	m.02jx1	England	people.person.nationality
m.0h528k2	Benjamin	m.0345h	Germany	people.person.nationality
m.076z0yz	Henrique	m.015fr	Brazil	people.person.nationality
m.09gm5t_	Christoph Biedermann	m.0345h	Germany	people.person.nationality
m.0hhvqtd	Jack Edwards	m.0j5g9	Wales	people.person.nationality
m.04y8xb4	Darío Siviski	m.0jgd	Argentina	people.person.nationality
m.0gy1f__	José Luis Villarreal	m.0jgd	Argentina	people.person.nationality
m.0ll0v2q	Mahmut Sönmez	m.059j2	Netherlands	people.person.nationality
m.09v4gny	Jack Edwards	m.0j5g9	Wales	people.person.nationality
m.0521w6l	Mauricio Manzano	m.02k8k	El Salvador	people.person.nationality
m.0ddcqsp	Jack Edwards	m.0j5g9	Wales	people.person.nationality
m.04dz_0v	Vasili Zhupikov	m.06bnz	Russia	people.person.nationality
m.05c0wmk	Guillermo Castro	m.02k8k	El Salvador	people.person.nationality
m.09gn831	Walter Corbo	m.07twz	Uruguay	people.person.nationality
m.0c3_gbh	John Allan	m.06q1r	Scotland	people.person.nationality
m.0dgsj5x	Behnam Afsheh	m.03shp	Iran	people.person.nationality
m.0pcthfw	Walber	m.05b4w	Norway	people.person.nationality
m.0ngscjn	Bruno	m.015fr	Brazil	people.person.nationality
m.0ngvw5n	Rémy Bonne	m.0f8l9c	France	people.person.nationality
m.0bbzrw2	Siamak Koohnavard	m.03shp	Iran	people.person.nationality
m.03y9w8y	Kakhi Asatiani	m.0d0kn	Georgia	people.person.nationality
